,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
10477,i,670969050,56.5947134,-28.2269296,2183075938902767275,599722.4668268,986.9039631,16.955124203250975,670969050,i,60575.3617152,31.8506
10478,i,665664057,56.5947134,-28.2269296,2183075938902767275,614076.9056511,1000.306202,16.929443088399687,665664057,i,60568.3053782,31.8499
10479,i,665665055,56.5947134,-28.2269296,2183075938902767275,609238.9524769,981.7930938,16.938030843178453,665665055,i,60568.3058272,31.8524
10480,i,1231986042,56.5947134,-28.2269296,2183075938902767275,613676.680838,1000.273885,16.930150948005714,1231986042,i,61394.2005782,31.8505
10481,i,678514107,56.5947134,-28.2269296,2183075938902767275,611373.3045141,959.762045,16.93423382143132,678514107,i,60586.1946992,31.8513
10482,r,1195311032,56.5947134,-28.2269296,2183075938902767275,553279.6686319,791.2969197,17.04263822128012,1195311032,r,61331.1650592,32.1699
10483,i,204560029,56.5947134,-28.2269296,2183075938902767275,68820.311851,383.2724322,19.30570840939301,204560029,i,59857.2709462,31.8489
10484,i,211182048,56.5947134,-28.2269296,2183075938902767275,608510.1234389,1005.9959903,16.939330480655123,211182048,i,59866.1818422,31.8508
10485,i,929438129,56.5947134,-28.2269296,2183075938902767275,609918.7433057,975.7392685,16.93682005052458,929438129,i,60943.2026472,31.841
10486,i,929435105,56.5947134,-28.2269296,2183075938902767275,606662.2806963,969.6952259,16.942632516326633,929435105,i,60943.2013022,31.8431
10487,i,204556042,56.5947134,-28.2269296,2183075938902767275,606655.4666625,969.366719,16.942644711389654,204556042,i,59857.2691182,31.8502
10488,i,263460150,56.5947134,-28.2269296,2183075938902767275,611763.3234603,1067.7173669,16.933541408670393,263460150,i,59946.1891842,31.8341
10489,r,456722040,56.5947134,-28.2269296,2183075938902767275,555623.9533078,814.6324658,17.03804759953745,456722040,r,60240.1484882,32.1663
10490,i,1173729124,56.5947134,-28.2269296,2183075938902767275,611478.7883676,967.9625989,16.934046509098597,1173729124,i,61305.3287972,31.8504
10491,r,928637090,56.5947134,-28.2269296,2183075938902767275,550148.2931597,785.0677813,17.048800575263297,928637090,r,60942.2533552,32.1539
10492,i,211153179,56.5947134,-28.2269296,2183075938902767275,608658.2999612,1024.3611258,16.93906612838857,211153179,i,59866.1687882,31.8438
10493,i,269133160,56.5947134,-28.2269296,2183075938902767275,608470.404119,999.5087169,16.939401352296343,269133160,i,59954.1562912,31.8494
10494,i,211179076,56.5947134,-28.2269296,2183075938902767275,607493.1297699,1006.1764652,16.94114657300681,211179076,i,59866.1804992,31.8492
10495,i,929437148,56.5947134,-28.2269296,2183075938902767275,607315.6444853,965.9244952,16.941463828207397,929437148,i,60943.2022002,31.843
10496,r,456694138,56.5947134,-28.2269296,2183075938902767275,552049.6743773,808.5897613,17.04505460487391,456694138,r,60240.1357362,32.1693
10497,i,898737138,56.5947134,-28.2269296,2183075938902767275,612135.5433953,991.5807233,16.932881006601292,898737138,i,60893.3912252,31.8458
10498,i,496980044,56.5947134,-28.2269296,2183075938902767275,609871.6473676,1010.8455262,16.936903890773706,496980044,i,60309.2249372,31.8484
10499,r,1224755144,56.5947134,-28.2269296,2183075938902767275,547851.5048374,775.2257035,17.05334285273529,1224755144,r,61383.1602592,32.1805
10500,i,204594032,56.5947134,-28.2269296,2183075938902767275,71202.9359896,368.0738719,19.26875524562017,204594032,i,59857.2868362,31.8494
10501,i,211240064,56.5947134,-28.2269296,2183075938902767275,605945.6415339,1001.4373143,16.943915834966877,211240064,i,59866.2087632,31.8488
10502,i,464186033,56.5947134,-28.2269296,2183075938902767275,609953.6050981,1100.9356978,16.936757993686864,464186033,i,60249.2561412,31.8173
10503,i,1174555178,56.5947134,-28.2269296,2183075938902767275,613267.0229936,1011.596783,16.9308759696483,1174555178,i,61306.3046232,31.8458
10504,r,928616005,56.5947134,-28.2269296,2183075938902767275,547645.5834603,785.559441,17.053751025973675,928616005,r,60942.2438192,32.1536
10505,i,929473063,56.5947134,-28.2269296,2183075938902767275,607395.2828482,964.3738808,16.94132146305357,929473063,i,60943.2185482,31.8474
10506,y,938230019,56.5947134,-28.2269296,2183075938902767275,622415.2158966,2184.2294787,16.914799497231183,938230019,y,60955.2029102,30.6294
10507,r,676805174,56.5947134,-28.2269296,2183075938902767275,549895.0128778,776.7877833,17.04930054753777,676805174,r,60584.2075802,32.1722
10508,y,246611045,56.5947134,-28.2269296,2183075938902767275,630163.1229258,2126.1601304,16.9013675382051,246611045,y,59920.0686602,30.6298
10509,r,181971083,56.5947134,-28.2269296,2183075938902767275,548388.9321195,784.0018143,17.05227829739747,181971083,r,59821.3233272,32.156
10510,r,405724075,56.5947134,-28.2269296,2183075938902767275,548727.7037043,774.965043,17.05160778238669,405724075,r,60153.4120292,32.1771
10511,r,715237155,56.5947134,-28.2269296,2183075938902767275,549436.4981197,781.6619619,17.050206236308032,715237155,r,60635.1013582,32.1708
10512,r,715250108,56.5947134,-28.2269296,2183075938902767275,549135.0492697,778.477123,17.05080208996785,715250108,r,60635.1072332,32.1702
10513,r,715236178,56.5947134,-28.2269296,2183075938902767275,549392.2172733,775.8249296,17.05029374279101,715236178,r,60635.1008882,32.1753
10514,r,182014107,56.5947134,-28.2269296,2183075938902767275,550238.1511828,780.8414531,17.048623251906243,182014107,r,59821.3433712,32.1652
10515,r,1230548079,56.5947134,-28.2269296,2183075938902767275,550210.1021968,784.6204311,17.048678599896515,1230548079,r,61392.1743022,32.1773
10516,y,791345160,56.5947134,-28.2269296,2183075938902767275,617934.6683871,2260.7662086,16.922643596496446,791345160,y,60743.0066612,30.628
10517,y,1200842115,56.5947134,-28.2269296,2183075938902767275,629581.8418822,2150.491758,16.902369515488754,1200842115,y,61340.1374842,30.6342
10518,r,181898116,56.5947134,-28.2269296,2183075938902767275,550922.0436365,779.251428,17.047274625437346,181898116,r,59821.2896602,32.1712
10519,r,452564053,56.5947134,-28.2269296,2183075938902767275,550889.9240374,788.5207178,17.04733792736664,452564053,r,60234.1436792,32.1778
10520,r,913913044,56.5947134,-28.2269296,2183075938902767275,548291.2782458,783.2012347,17.052471656127736,913913044,r,60910.4067402,32.1601
10521,y,647549046,56.5947134,-28.2269296,2183075938902767275,627056.1928978,2214.9358476,16.906733846599746,647549046,y,60541.3089942,30.6247
10522,r,213562107,56.5947134,-28.2269296,2183075938902767275,549466.935257,769.2577115,17.050146091438265,213562107,r,59869.1676152,32.1792
10523,r,721787150,56.5947134,-28.2269296,2183075938902767275,550025.219908,779.1575525,17.049043491647264,721787150,r,60647.1073612,32.1729
10524,r,982905182,56.5947134,-28.2269296,2183075938902767275,549360.2392771,773.0341449,17.0503569411357,982905182,r,61028.0837932,32.1756
10525,y,390572058,56.5947134,-28.2269296,2183075938902767275,629535.4452545,2020.1020975,16.90244953106635,390572058,y,60132.4230662,30.6319
10526,r,1189944122,56.5947134,-28.2269296,2183075938902767275,543110.8515336,758.2903939,17.062778799434923,1189944122,r,61324.2037282,32.1789
10527,r,1189974124,56.5947134,-28.2269296,2183075938902767275,550361.7550972,776.592443,17.048379382640555,1189974124,r,61324.2172762,32.1787
10528,r,1189943117,56.5947134,-28.2269296,2183075938902767275,549392.7729347,767.5686335,17.050292644665888,1189943117,r,61324.2032792,32.1789
10529,r,639982161,56.5947134,-28.2269296,2183075938902767275,549124.781097,777.8129307,17.050822392134148,639982161,r,60532.4073652,32.1762
10530,y,161984054,56.5947134,-28.2269296,2183075938902767275,623050.8911133,2321.7978915,16.913691196245253,161984054,y,59797.4330032,30.6199
10531,r,718871180,56.5947134,-28.2269296,2183075938902767275,549481.0918472,779.4054845,17.05011811864585,718871180,r,60643.0908842,32.1799
10532,r,181964123,56.5947134,-28.2269296,2183075938902767275,550630.8738982,785.2975497,17.047848603371467,181964123,r,59821.3201532,32.1541
10533,y,1177144150,56.5947134,-28.2269296,2183075938902767275,631971.2978464,2179.4578835,16.89825661390633,1177144150,y,61309.2354112,30.6286
10534,r,213523011,56.5947134,-28.2269296,2183075938902767275,549889.3416187,774.6475401,17.049311745171753,213523011,r,59869.1478312,32.1805
10535,r,1230579095,56.5947134,-28.2269296,2183075938902767275,547838.8412024,782.7817435,17.053367949911795,1230579095,r,61392.1896522,32.175
10536,r,928552039,56.5947134,-28.2269296,2183075938902767275,551837.3153736,789.0872931,17.045472339413237,928552039,r,60942.2144922,32.1506
10537,r,1182360044,56.5947134,-28.2269296,2183075938902767275,552778.9223042,793.8556785,17.0436213128794,1182360044,r,61315.2270832,32.174
10538,z,1006661144,56.5947134,-28.2269296,2183075938902767275,622775.4085725,1437.1910481,16.91417136169573,1006661144,z,61067.0312772,31.4541
10539,r,928553174,56.5947134,-28.2269296,2183075938902767275,550119.0562819,787.8922004,17.0488582767606,928553174,r,60942.2149402,32.1483
10540,r,1192103139,56.5947134,-28.2269296,2183075938902767275,546883.6281264,774.4900791,17.05526269440117,1192103139,r,61327.1653742,32.1739
10541,r,1171800101,56.5947134,-28.2269296,2183075938902767275,548818.9060246,806.3779327,17.051427340553133,1171800101,r,61303.2399112,32.1559
10542,r,928523077,56.5947134,-28.2269296,2183075938902767275,545397.1189721,784.3169328,17.058217901307863,928523077,r,60942.2012872,32.1476
10543,z,210523062,56.5947134,-28.2269296,2183075938902767275,628898.9583938,1285.1830994,16.903547811414434,210523062,z,59864.2613802,31.4654
10544,i,269089093,56.5947134,-28.2269296,2183075938902767275,606056.5415872,988.5197821,16.943717141919965,269089093,i,59954.1354742,31.849
10545,z,968992015,56.5947134,-28.2269296,2183075938902767275,666769.3244041,1239.3714674,16.840060971676955,968992015,z,61006.0427752,31.4613
10546,i,678539063,56.5947134,-28.2269296,2183075938902767275,608127.3264152,954.599025,16.940013702434086,678539063,i,60586.2060322,31.8525
10547,z,1047471138,56.5947134,-28.2269296,2183075938902767275,622552.3379863,1252.9211104,16.914560328881137,1047471138,z,61118.0126192,31.4494
10548,z,13320025,56.5947134,-28.2269296,2183075938902767275,631487.8360951,1408.7790946,16.89908752634112,13320025,z,59598.1356092,31.4388
10549,r,456723160,56.5947134,-28.2269296,2183075938902767275,551367.453496,809.2161927,17.046397183280828,456723160,r,60240.1489352,32.1678
10550,r,928554073,56.5947134,-28.2269296,2183075938902767275,549845.4929949,786.7876459,17.04939832611275,928554073,r,60942.2153872,32.151
10551,r,1182410165,56.5947134,-28.2269296,2183075938902767275,549913.9470188,796.5841608,17.04926316380452,1182410165,r,61315.2508822,32.1756
10552,r,916773008,56.5947134,-28.2269296,2183075938902767275,548569.0399986,781.1475684,17.05192176660627,916773008,r,60913.3719322,32.1669
10553,r,916724061,56.5947134,-28.2269296,2183075938902767275,548235.7558471,779.1869952,17.052581608142816,916724061,r,60913.3477552,32.1655
10554,r,916725042,56.5947134,-28.2269296,2183075938902767275,550680.8403632,786.8288438,17.047750083761787,916725042,r,60913.3482032,32.1615
10555,r,924895047,56.5947134,-28.2269296,2183075938902767275,550481.4229945,787.3196003,17.0481433312724,924895047,r,60938.2115642,32.1556
10556,y,665547153,56.5947134,-28.2269296,2183075938902767275,625476.0950714,1942.4504235,16.909473209638506,665547153,y,60568.2490712,30.637
10557,r,398420019,56.5947134,-28.2269296,2183075938902767275,548675.391571,780.5783435,17.051711294354824,398420019,r,60143.4244772,32.165
10558,r,1028673054,56.5947134,-28.2269296,2183075938902767275,549058.1723897,799.1308151,17.05095409966963,1028673054,r,61095.0625322,32.1651
10559,y,665546151,56.5947134,-28.2269296,2183075938902767275,630227.2879143,1977.4863838,16.90125699110707,665546151,y,60568.2486142,30.6358
10560,r,701085038,56.5947134,-28.2269296,2183075938902767275,548038.2099667,774.4726293,17.05297290215045,701085038,r,60614.1476782,32.177
10561,z,516337027,56.5947134,-28.2269296,2183075938902767275,627587.5411627,1406.0557252,16.905814216481065,516337027,z,60336.0550252,31.4238
10562,r,701056017,56.5947134,-28.2269296,2183075938902767275,550934.4512422,782.0065508,17.04725017327541,701056017,r,60614.1342802,32.1786
10563,r,1186056112,56.5947134,-28.2269296,2183075938902767275,550007.1948942,781.7190653,17.04907907316252,1186056112,r,61319.3630052,32.1789
10564,r,1224814128,56.5947134,-28.2269296,2183075938902767275,549736.7346966,775.2618338,17.049613103724543,1224814128,r,61383.1895372,32.1798
10565,r,448300097,56.5947134,-28.2269296,2183075938902767275,549098.4413617,776.0467954,17.050874472628642,448300097,r,60224.1605602,32.1722
10566,r,1192104158,56.5947134,-28.2269296,2183075938902767275,553937.7684174,893.0300334,17.041347557271962,1192104158,r,61327.1658292,32.1729
10567,u,179972164,56.5947134,-28.2269296,2183075938902767275,175434.6002047,954.951547,18.28971187126683,179972164,u,59819.2779092,30.4673
10568,u,760245084,56.5947134,-28.2269296,2183075938902767275,177003.3940234,934.7876945,18.28004601500647,760245084,u,60702.0898042,30.4823
10569,y,1138144138,56.5947134,-28.2269296,2183075938902767275,626251.1546565,2350.8249158,16.908128650973484,1138144138,y,61251.3447932,30.6124
10570,u,677636090,56.5947134,-28.2269296,2183075938902767275,177385.4023649,941.4320487,18.27770530643015,677636090,u,60585.1898232,30.4798
10571,u,235051138,56.5947134,-28.2269296,2183075938902767275,178355.4307363,970.9629573,18.271784155779024,235051138,u,59904.0712422,30.4616
10572,u,949606047,56.5947134,-28.2269296,2183075938902767275,176666.0094534,950.9069326,18.28211750182491,949606047,u,60971.1305492,30.4737
10573,u,615746001,56.5947134,-28.2269296,2183075938902767275,175883.5806553,961.6615974,18.28693675388098,615746001,u,60499.4287262,30.4663
10574,y,458259001,56.5947134,-28.2269296,2183075938902767275,627889.8118541,1943.0905886,16.905291409376908,458259001,y,60242.1103922,30.6368
10575,u,911591115,56.5947134,-28.2269296,2183075938902767275,178011.4244095,953.1009818,18.273880311660484,911591115,u,60907.3499352,30.4749
10576,y,532825067,56.5947134,-28.2269296,2183075938902767275,625495.9821713,2143.0948011,16.909438689052852,532825067,y,60362.0732752,30.6228
10577,u,466032035,56.5947134,-28.2269296,2183075938902767275,177533.9423035,976.2114144,18.276796507284487,466032035,u,60260.0946642,30.4528
10578,u,466706177,56.5947134,-28.2269296,2183075938902767275,175785.2481694,956.683255,18.287543933898526,466706177,u,60261.0710592,30.4667
10579,y,956242144,56.5947134,-28.2269296,2183075938902767275,628546.732023,2099.2223564,16.904156068193977,956242144,y,60980.0918902,30.6232
10580,u,657449165,56.5947134,-28.2269296,2183075938902767275,177095.0108378,956.9900803,18.279484184209085,657449165,u,60554.3093042,30.4694
10581,u,782201049,56.5947134,-28.2269296,2183075938902767275,176075.0792277,932.5760995,18.2857552687952,782201049,u,60731.0553562,30.4806
10582,u,466708017,56.5947134,-28.2269296,2183075938902767275,175068.4361649,950.7873024,18.29198036915852,466708017,u,60261.0719542,30.4695
10583,y,282354147,56.5947134,-28.2269296,2183075938902767275,623804.8215489,1877.9562558,16.912378181978653,282354147,y,59978.0703732,30.6371
10584,y,425507174,56.5947134,-28.2269296,2183075938902767275,633659.6525624,2047.3277282,16.895359862798244,425507174,y,60184.2736492,30.6312
10585,y,425526111,56.5947134,-28.2269296,2183075938902767275,628480.7980668,1998.6095315,16.904269966866394,425526111,y,60184.2824702,30.6334
10586,y,687269134,56.5947134,-28.2269296,2183075938902767275,630052.9383632,2330.4018424,16.901557396710796,687269134,y,60597.1568062,30.6033
10587,y,1136082117,56.5947134,-28.2269296,2183075938902767275,628556.0063646,2250.3273798,16.904140048042017,1136082117,y,61249.3521522,30.6151
10588,y,687282038,56.5947134,-28.2269296,2183075938902767275,630236.1639141,2304.5710572,16.901241699915055,687282038,y,60597.1626372,30.6099
10589,y,425490000,56.5947134,-28.2269296,2183075938902767275,628561.7648698,2118.7975649,16.904130101133738,425490000,y,60184.2658932,30.6245
10590,y,631532001,56.5947134,-28.2269296,2183075938902767275,630512.4116416,2010.3698053,16.900765899791466,631532001,y,60518.4325052,30.634
10591,y,975163051,56.5947134,-28.2269296,2183075938902767275,627066.9528546,2618.5509352,16.906715216093325,975163051,y,61016.0273362,30.6292
10592,u,1223188004,56.5947134,-28.2269296,2183075938902767275,177576.9975649,948.0383069,18.276533228116836,1223188004,u,61381.0796902,30.4793
10593,y,282355074,56.5947134,-28.2269296,2183075938902767275,631588.3941775,1887.2553475,16.898914647541954,282355074,y,59978.0708222,30.6363
10594,y,206054056,56.5947134,-28.2269296,2183075938902767275,631265.3429337,2001.0752817,16.899470132993244,206054056,y,59859.1716302,30.6364
10595,r,944902056,56.5947134,-28.2269296,2183075938902767275,549702.8135297,775.3082353,17.0496801004759,944902056,r,60963.2165232,32.1741
10596,r,694215181,56.5947134,-28.2269296,2183075938902767275,548812.6267497,804.0548783,17.051439763002552,694215181,r,60605.2997622,32.178
